151	190	2	-20565877	-45388800	Sudeste	MG	Formiga	BR-354	Federal	354BMG0350	515,70	551,80	PAV	SIMPLES	ACESSO FORMIGA - ENTR MG-164 (CANDEIAS)	BR-354	Federal	354BMG0350				515,5	551,6	PAV	ACESSO FORMIGA - ENTR MG-164 (CANDEIAS)	ACESSO FORMIGA	ENTR MG-164 (CANDEIAS)	ACESSO FORMIGA → ENTR MG-164 (CANDEIAS)	ENTR MG-164 (CANDEIAS) → ACESSO FORMIGA	6	3	9
131	193	2	-18865533	-46894532	Sudeste	MG	Patrocínio	BR-365	Federal	365BMG0205	446,90	458,90	PAV	SIMPLES	ACESSO GUIMAR)NIA - ENTR MG-188	BR-365	Federal	365BMG0205				446,9	458,9	PAV	ACESSO GUIMARÂNIA - ENTR MG-188	ACESSO GUIMARÂNIA	ENTR MG-188	ACESSO GUIMARÂNIA → ENTR MG-188	ENTR MG-188 → ACESSO GUIMARÂNIA	6	3	9
132	194	2	-18309620	-46528425	Sudeste	MG	Presidente Olegário	BR-354	Fed.delegada	354BMG0090	185,40	204,30	PAV	SIMPLES	ENTR MG-410 - PRESIDENTE OLEG-RIO	BR-354	Federal	354BMG0090				185,4	204,3	PAV	ENTR MG-410 - PRESIDENTE OLEGÁRIO	ENTR MG-410	PRESIDENTE OLEGÁRIO	ENTR MG-410 → PRESIDENTE OLEGÁRIO	PRESIDENTE OLEGÁRIO → ENTR MG-410	6	3	9
133	195	2	-18338665	-46013851	Sudeste	MG	Presidente Olegário	BR-365	Federal	365BMG0150	321,60	349,90	PAV	SIMPLES	ENTR MG-060 (P/SrO GONOALO DO ABAET0) - ACESSO GALENA	BR-365	Federal	365BMG0150				321,6	349,9	PAV	ENTR MG-060 (P/SÃO GONÇALO DO ABAETÉ) - ACESSO GALENA	ENTR MG-060 (P/SÃO GONÇALO DO ABAETÉ)	ACESSO GALENA	ENTR MG-060 (P/SÃO GONÇALO DO ABAETÉ) → ACESSO GALENA	ACESSO GALENA → ENTR MG-060 (P/SÃO GONÇALO DO ABAETÉ)	6	3	9
123	196	2	-18932818	-49792819	Sudeste	MG	Ituiutaba	BR-365	Federal	365BMG0410	751,20	791,40	PAV	SIMPLES	ENTR BR-154(B)/461/464 (ITUIUTABA) - ACESSO GURINHATD	BR-365	Federal	365BMG0410				751,2	791,4	PAV	ENTR BR-154(B)/461/464 (ITUIUTABA) - ACESSO GURINHATÃ	ENTR BR-154(B)/461/464 (ITUIUTABA)	ACESSO GURINHATÃ	ENTR BR-154(B)/461/464 (ITUIUTABA) → ACESSO GURINHATÃ	ACESSO GURINHATÃ → ENTR BR-154(B)/461/464 (ITUIUTABA)	6	3	9
150	203	2	-21917620	-45146286	Sudeste	MG	Conceição do Rio Verde	BR-267	Fed.delegada	267BMG0270	327.30	344.70	PAV	SIMPLES	ACESSO CONCEIRiO DO RIO VERDE - ENTR BR-460	BR-267	Federal	267BMG0270				327,3	344,7	PAV	ACESSO CONCEIÇÃO DO RIO VERDE - ENTR BR-460	ACESSO CONCEIÇÃO DO RIO VERDE	ENTR BR-460	ACESSO CONCEIÇÃO DO RIO VERDE → ENTR BR-460	ENTR BR-460 → ACESSO CONCEIÇÃO DO RIO VERDE	6	3	9
308	218	2	-7589975	-36038792	Nordeste	PB	Barra de Santana	BR-104	Federal	104BPB0322	162,50	182,30	PAV	SIMPLES	BARRA DE SANTANA - ENTR PB-196 (P/RIACHO DE SANTO ANT	BR-104	Federal	104BPB0322				162,5	182,3	PAV	BARRA DE SANTANA - ENTR PB-196 (P/RIACHO DE SANTO ANTÔNIO)	BARRA DE SANTANA	ENTR PB-196 (P/RIACHO DE SANTO ANTÔNIO)	BARRA DE SANTANA → ENTR PB-196 (P/RIACHO DE SANTO ANTÔNIO)	ENTR PB-196 (P/RIACHO DE SANTO ANTÔNIO) → BARRA DE SANTANA	6	3	9
205	222	2	-7856131	-40123658	Nordeste	PE	Ouricuri	BR-316	Federal	316BPE0630	71,20	83,90	PAV	SIMPLES	ENTR PE-590 (P/IPUBB) - ENTR BR-122 (OURICURP)	BR-316	Federal	316BPE0630				71,2	83,9	PAV	ENTR PE-590 (P/IPUBÍ) - ENTR BR-122 (OURICURÍ)	ENTR PE-590 (P/IPUBÍ)	ENTR BR-122 (OURICURÍ)	ENTR PE-590 (P/IPUBÍ) → ENTR BR-122 (OURICURÍ)	ENTR BR-122 (OURICURÍ) → ENTR PE-590 (P/IPUBÍ)	6	3	9
203	225	2	-8943742	-40727202	Nordeste	PE	Petrolina	BR-407	Federal	407BPE0250	52,60	124,60	PAV	SIMPLES	RAJADA - ENTR BR-235(A)	BR-407	Federal	407BPE0250				52,6	124,6	PAV	RAJADA - ENTR BR-235(A)	RAJADA	ENTR BR-235(A)	RAJADA → ENTR BR-235(A)	ENTR BR-235(A) → RAJADA	6	3	9
286	226	2	-8065553	-43326086	Nordeste	PI	Pavussu	BR-324	Fed.delegada	324BPI0115	289,80	364,80	PAV	SIMPLES	ENTR PI-394 - ENTR PI-140 (CANTO DO BURITI)	BR-324	Federal	324BPI0115				289,8	364,8	PAV	ENTR PI-394 - ENTR PI-140 (CANTO DO BURITI)	ENTR PI-394	ENTR PI-140 (CANTO DO BURITI)	ENTR PI-394 → ENTR PI-140 (CANTO DO BURITI)	ENTR PI-140 (CANTO DO BURITI) → ENTR PI-394	6	3	9
289	228	2	-3715465	-40434750	Nordeste	CE	Sobral	BR-222	Federal	222BCE0190	228,70	240,70	PAV	SIMPLES	ACESSO OESTE SOBRAL - ENTR BR-403(B)/CE-183	BR-222	Federal	222BCE0190	403BCE0070			228,6	240,6	PAV	ACESSO OESTE SOBRAL - ENTR BR-403(B)/CE-183	ACESSO OESTE SOBRAL	ENTR BR-403(B)/CE-183	ACESSO OESTE SOBRAL → ENTR BR-403(B)/CE-183	ENTR BR-403(B)/CE-183 → ACESSO OESTE SOBRAL	6	3	9
172	242	2	-22091115	-41688894	Sudeste	RJ	Conceição de Macabu	BR-101	Federal	101BRJ2850	124,50	138,10	DUP	SIMPLES	ENTR RJ-196 - ENTR RJ-182	BR-101	Federal	101BRJ2850				125	138,5	DUP	ENTR RJ-196 - ENTR RJ-182	ENTR RJ-196	ENTR RJ-182	ENTR RJ-196 → ENTR RJ-182	ENTR RJ-182 → ENTR RJ-196	6	2	8
157	246	2	-21937860	-44379892	Sudeste	MG	Liberdade	BR-267	Federal	267BMG0170	216.60	270.60	PAV	SIMPLES	ENTR BR-494 (ARANTINA) - AIURUOCA	BR-267	Federal	267BMG0170				216,6	270,6	PAV	ENTR BR-494 (ARANTINA) - AIURUOCA	ENTR BR-494 (ARANTINA)	AIURUOCA	ENTR BR-494 (ARANTINA) → AIURUOCA	AIURUOCA → ENTR BR-494 (ARANTINA)	6	2	8
168	247	2	-21434917	-42009987	Sudeste	RJ	Santo Antônio de Pádua	BR-393	 	393BRJ0170	39,70	60,20	PAV	SIMPLES	ENTR RJ-198(B) - ENTR RJ-200 (MONTE ALEGRE)	BR-393	Federal	393BRJ0170				39,7	60,2	PAV	ENTR RJ-198(B) - ENTR RJ-200 (MONTE ALEGRE)	ENTR RJ-198(B)	ENTR RJ-200 (MONTE ALEGRE)	ENTR RJ-198(B) → ENTR RJ-200 (MONTE ALEGRE)	ENTR RJ-200 (MONTE ALEGRE) → ENTR RJ-198(B)	6	2	8
169	248	2	-21404057	-41691155	Sudeste	RJ	Italva	BR-356	Federal	356BRJ0350	65,90	82,60	PAV	SIMPLES	ENTR RJ-202 - ENTR RJ-234 (P/PENEDO)	BR-356	Federal	356BRJ0350				65,9	82,6	PAV	ENTR RJ-202 - ENTR RJ-234 (P/PENEDO)	ENTR RJ-202	ENTR RJ-234 (P/PENEDO)	ENTR RJ-202 → ENTR RJ-234 (P/PENEDO)	ENTR RJ-234 (P/PENEDO) → ENTR RJ-202	6	2	8
268	258	2	-9856201	-63059495	Norte	RO	Ariquemes	BR-364	 	364BRO1300	516,30	541,30	PAV	SIMPLES	ENTR BR-421 (ARIQUEMES) - ENTR RO-459(A) (ALTO PARAISO)	BR-364	Federal	364BRO1300				516,3	541,3	PAV	ENTR BR-421 (ARIQUEMES) - ENTR RO-459(A) (ALTO PARAISO)	ENTR BR-421 (ARIQUEMES)	ENTR RO-459(A) (ALTO PARAISO)	ENTR BR-421 (ARIQUEMES) → ENTR RO-459(A) (ALTO PARAISO)	ENTR RO-459(A) (ALTO PARAISO) → ENTR BR-421 (ARIQUEMES)	6	2	8
271	261	2	-12134418	-60728014	Norte	RO	Pimenta Bueno	BR-364	Federal	364BRO1090	107,40	142,90	PAV	SIMPLES	ENTR RO-391 (POSTO GUAPORN) - MARCO RONDON	BR-364	Federal	364BRO1090				107,4	142,9	PAV	ENTR RO-391 (POSTO GUAPORÉ) - MARCO RONDON	ENTR RO-391 (POSTO GUAPORÉ)	MARCO RONDON	ENTR RO-391 (POSTO GUAPORÉ) → MARCO RONDON	MARCO RONDON → ENTR RO-391 (POSTO GUAPORÉ)	6	2	8
202	277	2	-10510171	-38376324	Nordeste	BA	Cícero Dantas	BR-110	Federal	110BBA0612	113,50	140,90	PAV	SIMPLES	ENTR BA-392 (ANTAS) - ENTR BA-220 (CLCERO DANTAS)	BR-110	Federal	110BBA0612				113,5	140,9	PAV	ENTR BA-392 (ANTAS) - ENTR BA-220 (CÍCERO DANTAS)	ENTR BA-392 (ANTAS)	ENTR BA-220 (CÍCERO DANTAS)	ENTR BA-392 (ANTAS) → ENTR BA-220 (CÍCERO DANTAS)	ENTR BA-220 (CÍCERO DANTAS) → ENTR BA-392 (ANTAS)	6	2	8
277	289	2	-6440336	-47388413	Nordeste	MA	Porto Franco	BR-226	 	226BMA0930	570,70	598,30	PAV	SIMPLES	ENTR BR-010(A) (PORTO FRANCO) - ENTR BR-010(B)/230(A)/MA-138 (ESTREITO)	BR-010	Federal	010BMA0390	226BMA0930			128,8	156,4	PAV	ENTR BR-226(A)/230(B)/MA-138 (ESTREITO) - ENTR BR-226(B) (PORTO FRANCO)	ENTR BR-226(A)/230(B)/MA-138 (ESTREITO)	ENTR BR-226(B) (PORTO FRANCO)	ENTR BR-226(A)/230(B)/MA-138 (ESTREITO) → ENTR BR-226(B) (PORTO FRANCO)	ENTR BR-226(B) (PORTO FRANCO) → ENTR BR-226(A)/230(B)/MA-138 (ESTREITO)	6	2	8
190	292	2	-12112157	-45214693	Nordeste	BA	Barreiras	BR-242	 	242BBA0330	795,70	884,30	PAV	SIMPLES	ENTR BR-020(A)/135(B)/BA-020 - ENTR BR-020(B)	BR-020	Federal	020BBA0250	242BBA0330			213,5	302,1	PAV	ENTR BR-242(A) - ENTR BR-135(A)/242(B) (BARREIRAS)	ENTR BR-242(A)	ENTR BR-135(A)/242(B) (BARREIRAS)	ENTR BR-242(A) → ENTR BR-135(A)/242(B) (BARREIRAS)	ENTR BR-135(A)/242(B) (BARREIRAS) → ENTR BR-242(A)	6	2	8
